Exxon Mobil Corp XOM
,,,,,,
,Date,Open,High,Low,Close,Volume
,"Oct 15, 2021",62.73,63.07,62.44,62.59,"16,092,605"
,"Oct 18, 2021",63.09,63.14,62.27,62.56,"18,282,798"
,"Oct 19, 2021",62.87,63.61,62.67,63.50,"18,933,153"
,"Oct 20, 2021",62.89,63.87,62.72,63.85,"14,305,157"
,"Oct 21, 2021",63.47,63.64,62.35,62.69,"16,564,635"
,"Oct 22, 2021",62.77,63.22,62.35,63.12,"14,266,846"
,"Oct 25, 2021",63.72,64.42,63.58,64.35,"17,939,771"
,"Oct 26, 2021",64.49,65.94,64.36,65.84,"25,585,099"
,"Oct 27, 2021",65.16,65.25,63.98,64.13,"21,764,456"
,"Oct 28, 2021",63.82,64.47,63.63,64.31,"16,626,405"
,"Oct 29, 2021",65.05,65.36,64.33,64.47,"23,966,325"
,"Nov 1, 2021",65.07,66.08,65.02,65.63,"19,656,447"
,"Nov 2, 2021",65.03,65.45,64.66,64.82,"16,300,049"
,"Nov 3, 2021",64.04,64.45,63.66,63.93,"17,372,767"
,"Nov 4, 2021",64.68,64.89,63.83,64.41,"17,720,122"
,"Nov 5, 2021",65.05,65.33,64.56,65.02,"18,565,134"
,"Nov 8, 2021",65.55,66.38,65.38,65.72,"17,696,033"
,"Nov 9, 2021",65.77,66.37,65.31,66.36,"18,781,338"
,"Nov 10, 2021",65.32,65.65,63.77,64.19,"20,177,215"
,"Nov 11, 2021",64.19,64.83,64.02,64.31,"13,319,297"
,"Nov 12, 2021",63.96,64.37,63.58,63.82,"18,158,875"
,"Nov 15, 2021",63.76,64.77,63.22,64.37,"18,849,164"
,"Nov 16, 2021",64.34,65.37,64.34,65.02,"17,028,697"
,"Nov 17, 2021",64.38,65.24,64.18,64.31,"15,496,983"
,"Nov 18, 2021",64.16,64.53,63.11,63.61,"16,948,183"
,"Nov 19, 2021",61.89,62.03,60.41,60.67,"32,035,483"
,"Nov 22, 2021",60.32,62.54,60.32,61.51,"21,998,749"
,"Nov 23, 2021",62.19,63.38,61.92,63.13,"21,185,932"
,"Nov 24, 2021",62.58,63.85,62.58,63.48,"15,869,658"
,"Nov 26, 2021",60.52,61.42,59.54,61.25,"24,979,586"
,"Nov 29, 2021",62.57,63.14,61.29,61.59,"18,946,364"
,"Nov 30, 2021",60.46,61.19,59.66,59.84,"34,979,825"
,"Dec 1, 2021",60.90,62.03,59.75,59.79,"30,670,130"
,"Dec 2, 2021",59.74,61.58,59.14,61.28,"29,216,045"
,"Dec 3, 2021",61.92,62.23,60.35,60.89,"22,014,734"
,"Dec 6, 2021",61.72,62.16,61.42,61.58,"19,210,511"
,"Dec 7, 2021",62.34,63.03,62.10,62.27,"19,800,377"
,"Dec 8, 2021",62.61,63.19,62.34,62.45,"18,214,420"
,"Dec 9, 2021",62.05,62.77,61.81,62.61,"16,910,332"
,"Dec 10, 2021",63.27,63.35,62.23,63.01,"17,942,383"
,"Dec 13, 2021",62.47,62.72,61.35,61.63,"17,793,708"
,"Dec 14, 2021",61.26,62.47,61.22,61.54,"22,551,145"
,"Dec 15, 2021",61.19,61.50,60.01,61.27,"19,961,862"
,"Dec 16, 2021",61.44,62.45,61.30,61.37,"21,187,783"
,"Dec 17, 2021",60.95,61.28,59.69,60.03,"44,454,945"
,"Dec 20, 2021",58.79,59.25,57.96,59.16,"21,819,305"
,"Dec 21, 2021",59.75,60.68,59.72,60.50,"19,798,891"
,"Dec 22, 2021",60.34,61.37,59.97,60.99,"14,058,338"
,"Dec 23, 2021",61.17,61.84,61.00,61.02,"13,543,291"
,"Dec 27, 2021",60.93,61.95,60.42,61.89,"12,596,340"
,"Dec 28, 2021",61.91,62.31,61.40,61.69,"12,786,873"
,"Dec 29, 2021",61.48,61.60,60.92,61.15,"12,733,601"
,"Dec 30, 2021",61.22,61.60,60.77,60.79,"11,940,294"
,"Dec 31, 2021",60.74,61.47,60.70,61.19,"14,071,965"
,"Jan 3, 2022",61.24,63.60,61.21,63.54,"24,290,187"
,"Jan 4, 2022",64.13,66.19,64.10,65.93,"38,584,046"
,"Jan 5, 2022",66.50,67.61,66.48,66.75,"34,033,275"
,"Jan 6, 2022",68.00,68.48,67.07,68.32,"30,668,514"
,"Jan 7, 2022",68.52,69.18,67.98,68.88,"23,985,401"
,"Jan 10, 2022",68.97,69.17,67.95,68.47,"22,760,316"
,"Jan 11, 2022",68.89,71.40,68.58,71.35,"32,936,140"
,"Jan 12, 2022",71.14,71.81,70.64,71.14,"23,045,051"
,"Jan 13, 2022",71.12,71.58,70.31,70.63,"21,043,176"
,"Jan 14, 2022",70.65,72.15,70.60,71.87,"23,012,866"
,"Jan 18, 2022",72.82,73.88,72.01,73.08,"32,862,824"
,"Jan 19, 2022",73.75,73.86,72.55,73.11,"26,431,636"
,"Jan 20, 2022",72.50,74.37,72.26,73.27,"26,774,550"
,"Jan 21, 2022",73.18,73.18,71.04,72.17,"35,120,462"
,"Jan 24, 2022",70.88,73.08,69.81,72.79,"41,576,131"
,"Jan 25, 2022",72.59,75.24,71.39,74.93,"39,278,417"
,"Jan 26, 2022",75.43,76.00,73.49,74.17,"35,252,385"
,"Jan 27, 2022",75.46,76.01,73.99,75.12,"29,174,687"
,"Jan 28, 2022",74.97,75.62,73.95,75.28,"30,595,660"
,"Jan 31, 2022",74.97,76.42,74.27,75.96,"36,085,479"
,"Feb 1, 2022",76.45,81.51,76.27,80.83,"61,033,081"
,"Feb 2, 2022",80.06,80.81,79.15,80.62,"30,299,322"
,"Feb 3, 2022",80.09,80.31,79.02,79.68,"28,529,399"
,"Feb 4, 2022",80.87,82.53,80.87,81.41,"32,197,543"
,"Feb 7, 2022",81.14,83.08,80.64,82.39,"34,949,215"
,"Feb 8, 2022",82.27,82.50,79.92,80.26,"34,356,264"
,"Feb 9, 2022",79.58,80.03,78.71,79.00,"40,106,115"
,"Feb 10, 2022",78.72,79.68,77.79,78.24,"28,527,663"
,"Feb 11, 2022",78.62,80.32,78.23,80.21,"42,002,092"
,"Feb 14, 2022",79.58,79.84,77.05,78.98,"34,652,780"
,"Feb 15, 2022",76.90,78.19,76.42,77.99,"25,089,507"
,"Feb 16, 2022",78.79,79.73,78.04,78.35,"21,733,753"
,"Feb 17, 2022",78.48,79.12,77.95,78.23,"23,738,816"
,"Feb 18, 2022",77.16,78.17,76.89,77.36,"23,394,776"
,"Feb 22, 2022",79.67,79.79,75.31,76.46,"35,947,769"
,"Feb 23, 2022",76.46,77.47,76.13,76.77,"25,385,006"
,"Feb 24, 2022",79.00,79.03,74.03,75.80,"46,199,851"
,"Feb 25, 2022",76.69,77.99,76.26,77.84,"28,310,258"
,"Feb 28, 2022",76.51,78.93,76.20,78.42,"32,204,637"
,"Mar 1, 2022",78.77,80.65,78.33,79.17,"40,002,342"
,"Mar 2, 2022",80.60,82.15,79.82,80.53,"44,321,369"
,"Mar 3, 2022",79.86,81.77,79.63,81.04,"30,196,611"
,"Mar 4, 2022",81.05,84.28,80.66,84.09,"42,844,527"
,"Mar 7, 2022",84.92,87.23,83.90,87.12,"55,207,908"
,"Mar 8, 2022",89.05,91.51,85.43,87.78,"72,082,261"
,"Mar 9, 2022",84.03,86.57,81.60,82.79,"65,466,651"
,"Mar 10, 2022",84.01,85.68,82.90,85.36,"44,644,244"
,"Mar 11, 2022",84.07,86.23,83.97,84.92,"35,303,368"
,"Mar 14, 2022",83.06,83.45,80.50,81.88,"37,462,621"
,"Mar 15, 2022",78.82,79.17,76.37,77.22,"47,957,901"
,"Mar 16, 2022",77.81,78.62,76.25,76.93,"37,812,299"
,"Mar 17, 2022",78.18,79.15,77.07,78.98,"34,041,918"
,"Mar 18, 2022",79.06,79.39,78.10,78.67,"41,461,477"
,"Mar 21, 2022",80.12,82.52,79.74,82.20,"33,089,287"
,"Mar 22, 2022",81.63,82.20,80.79,81.84,"23,132,202"
,"Mar 23, 2022",83.34,84.27,83.05,83.13,"27,716,309"
,"Mar 24, 2022",83.46,84.65,82.75,83.38,"19,871,630"
,"Mar 25, 2022",82.92,85.49,82.79,85.20,"22,408,177"
,"Mar 28, 2022",83.17,83.31,82.02,82.81,"21,552,383"
,"Mar 29, 2022",80.81,82.49,79.76,82.37,"27,036,251"
,"Mar 30, 2022",83.06,84.01,82.71,83.78,"22,079,009"
,"Mar 31, 2022",82.87,84.40,82.55,82.59,"27,861,456"
,"Apr 1, 2022",81.99,84.14,81.99,83.12,"18,671,077"
,"Apr 4, 2022",83.56,83.66,82.05,83.16,"20,880,035"
,"Apr 5, 2022",83.50,85.07,82.56,82.73,"21,753,103"
,"Apr 6, 2022",83.42,84.70,82.94,83.65,"24,768,200"
,"Apr 7, 2022",83.83,85.44,82.71,85.05,"26,121,980"
,"Apr 8, 2022",85.17,87.21,85.17,86.84,"24,866,507"
,"Apr 11, 2022",85.78,85.93,83.50,83.85,"21,800,100"
,"Apr 12, 2022",85.71,86.82,85.38,85.60,"22,444,175"
,"Apr 13, 2022",86.61,87.11,85.19,86.81,"19,306,829"
,"Apr 14, 2022",86.67,88.46,86.23,87.83,"24,566,440"
,"Apr 18, 2022",88.50,88.89,87.75,88.55,"19,032,299"
,"Apr 19, 2022",88.01,88.66,87.27,87.76,"20,382,626"
,"Apr 20, 2022",87.97,88.50,87.30,87.96,"20,689,408"
,"Apr 21, 2022",88.95,89.80,86.79,87.03,"29,010,859"
,"Apr 22, 2022",86.66,88.12,85.00,85.13,"23,591,604"
,"Apr 25, 2022",82.37,82.66,79.29,82.26,"37,698,264"
,"Apr 26, 2022",82.73,84.72,82.18,82.29,"28,941,487"
,"Apr 27, 2022",83.39,85.48,82.28,84.64,"32,773,024"
,"Apr 28, 2022",84.88,88.14,84.07,87.20,"33,683,758"
,"Apr 29, 2022",88.14,88.14,84.70,85.25,"34,656,462"
,"May 2, 2022",85.01,87.04,84.63,86.41,"36,335,203"
,"May 3, 2022",86.26,88.78,86.12,88.19,"33,908,096"
,"May 4, 2022",89.50,91.88,88.91,91.70,"46,188,367"
,"May 5, 2022",92.04,92.05,88.39,90.31,"41,013,416"
,"May 6, 2022",90.98,91.82,89.35,91.69,"29,619,347"
,"May 9, 2022",89.44,89.56,84.02,84.46,"45,851,625"
,"May 10, 2022",85.64,86.89,83.52,85.02,"34,483,209"
,"May 11, 2022",86.43,88.94,86.28,86.79,"33,020,628"
,"May 12, 2022",85.95,86.38,83.40,86.30,"29,491,522"
,"May 13, 2022",87.36,88.95,86.35,88.86,"25,798,443"
,"May 16, 2022",88.98,91.98,88.97,90.95,"26,101,216"
,"May 17, 2022",91.73,92.45,91.12,92.11,"23,120,664"
,"May 18, 2022",92.51,92.92,89.83,90.65,"25,451,243"
,"May 19, 2022",89.00,92.30,89.00,91.14,"24,387,369"
,"May 20, 2022",91.93,93.59,90.40,91.86,"28,795,031"
,"May 23, 2022",92.66,94.77,92.55,93.89,"27,239,334"
,"May 24, 2022",92.82,94.79,92.32,94.40,"24,293,327"
,"May 25, 2022",94.58,96.53,94.47,96.30,"29,947,847"
,"May 26, 2022",96.60,97.43,96.20,96.64,"24,314,829"
,"May 27, 2022",95.95,97.93,95.30,97.59,"25,588,794"
,"May 31, 2022",98.56,99.78,95.71,96.00,"44,888,128"
,"Jun 1, 2022",97.02,98.71,96.62,97.84,"25,815,365"
,"Jun 2, 2022",97.29,98.10,96.79,97.67,"19,089,105"
,"Jun 3, 2022",97.90,99.66,97.90,99.09,"21,038,164"
,"Jun 6, 2022",99.18,99.78,98.67,98.84,"20,682,050"
,"Jun 7, 2022",99.70,103.43,99.49,103.37,"37,810,233"
,"Jun 8, 2022",103.49,105.57,102.98,104.59,"31,613,155"
,"Jun 9, 2022",103.42,104.57,102.16,102.33,"26,634,335"
,"Jun 10, 2022",101.94,103.35,99.79,100.46,"30,958,348"
,"Jun 13, 2022",97.52,97.77,93.92,95.85,"33,421,049"
,"Jun 14, 2022",97.41,98.67,95.27,96.10,"31,264,024"
,"Jun 15, 2022",95.99,96.57,93.27,94.89,"29,620,780"
,"Jun 16, 2022",92.41,93.13,90.28,91.39,"35,696,748"
,"Jun 17, 2022",90.96,91.35,85.66,86.12,"64,610,192"
,"Jun 21, 2022",88.58,92.53,88.52,91.48,"35,951,458"
,"Jun 22, 2022",87.54,89.76,87.53,87.86,"29,769,627"
,"Jun 23, 2022",88.66,89.05,83.52,85.21,"35,757,209"
,"Jun 24, 2022",86.95,88.40,85.81,86.90,"26,638,991"
,"Jun 27, 2022",87.81,90.04,87.67,89.03,"25,478,683"
,"Jun 28, 2022",91.12,93.24,90.35,91.50,"33,123,000"
,"Jun 29, 2022",92.98,93.20,87.76,88.12,"25,400,938"
,"Jun 30, 2022",86.14,87.60,84.67,85.64,"39,948,066"
,"Jul 1, 2022",86.74,87.88,84.71,87.55,"26,327,857"
,"Jul 5, 2022",86.34,86.70,83.01,84.81,"34,601,325"
,"Jul 6, 2022",83.76,85.23,81.01,83.28,"33,375,726"
,"Jul 7, 2022",85.38,86.76,85.30,85.94,"23,817,363"
,"Jul 8, 2022",86.95,87.30,84.93,86.08,"17,673,819"
,"Jul 11, 2022",85.17,86.12,84.36,85.64,"15,608,348"
,"Jul 12, 2022",83.78,85.05,82.86,84.50,"21,013,014"
,"Jul 13, 2022",83.38,86.31,83.30,84.84,"19,928,602"
,"Jul 14, 2022",81.85,83.31,80.69,83.14,"26,343,031"
,"Jul 15, 2022",84.80,84.88,82.90,84.54,"17,243,749"
,"Jul 18, 2022",86.58,87.94,85.75,86.10,"19,395,810"
,"Jul 19, 2022",86.42,88.52,86.25,88.27,"18,248,903"
,"Jul 20, 2022",87.58,89.65,87.25,89.24,"16,584,414"
,"Jul 21, 2022",86.93,87.80,85.21,87.75,"21,375,666"
,"Jul 22, 2022",87.55,88.47,86.63,87.08,"15,479,475"
,"Jul 25, 2022",88.16,90.13,87.42,89.98,"17,536,371"
,"Jul 26, 2022",91.13,91.28,89.00,89.63,"15,141,195"
,"Jul 27, 2022",90.28,92.00,89.40,91.57,"18,046,956"
,"Jul 28, 2022",92.18,93.25,91.01,92.64,"20,353,087"
,"Jul 29, 2022",94.45,97.52,94.10,96.93,"29,825,829"
,"Aug 1, 2022",94.79,95.35,93.23,94.48,"20,793,152"
,"Aug 2, 2022",94.69,95.20,93.82,94.07,"16,722,504"
,"Aug 3, 2022",94.42,94.42,90.79,91.02,"23,580,814"
,"Aug 4, 2022",90.31,90.34,86.43,87.19,"31,821,467"
,"Aug 5, 2022",86.36,89.69,86.28,88.45,"17,408,032"
,"Aug 8, 2022",88.61,89.60,88.22,88.95,"14,467,146"
,"Aug 9, 2022",90.05,91.61,89.95,90.59,"19,083,427"
,"Aug 10, 2022",90.68,91.79,89.19,91.45,"18,301,995"
,"Aug 11, 2022",91.84,94.30,91.44,93.19,"18,797,867"
,"Aug 12, 2022",92.48,94.02,92.11,94.00,"15,058,217"
,"Aug 15, 2022",90.53,92.73,89.66,92.32,"20,755,230"
,"Aug 16, 2022",92.03,92.89,91.29,91.46,"14,038,213"
,"Aug 17, 2022",91.27,93.21,90.92,92.20,"13,678,045"
,"Aug 18, 2022",93.15,95.31,93.09,94.38,"17,770,365"
,"Aug 19, 2022",94.16,95.20,93.80,94.08,"16,128,557"
,"Aug 22, 2022",93.42,94.49,91.86,94.01,"16,019,928"
,"Aug 23, 2022",95.55,98.41,95.45,98.00,"23,764,738"
,"Aug 24, 2022",98.01,98.97,97.36,98.58,"17,050,307"
,"Aug 25, 2022",98.92,99.86,98.10,99.09,"15,305,729"
,"Aug 26, 2022",98.77,99.91,97.42,97.87,"15,531,368"
,"Aug 29, 2022",98.18,101.56,98.14,100.12,"23,059,214"
,"Aug 30, 2022",98.36,98.62,95.82,96.31,"17,086,838"
,"Aug 31, 2022",94.03,96.84,93.59,95.59,"18,340,884"
,"Sep 1, 2022",94.42,95.07,92.29,93.87,"16,422,987"
,"Sep 2, 2022",96.35,96.79,95.11,95.59,"18,206,807"
,"Sep 6, 2022",96.16,96.59,94.51,94.95,"19,201,532"
,"Sep 7, 2022",93.19,94.59,92.30,94.14,"16,274,657"
,"Sep 8, 2022",94.66,95.42,93.72,94.91,"18,759,208"
,"Sep 9, 2022",96.52,97.00,95.32,96.50,"17,161,438"
,"Sep 12, 2022",97.65,99.19,96.88,97.61,"16,118,943"
,"Sep 13, 2022",96.61,97.78,94.91,95.33,"18,229,124"
,"Sep 14, 2022",96.19,98.56,96.15,97.67,"22,655,682"
,"Sep 15, 2022",96.22,96.54,94.05,94.83,"21,092,271"
,"Sep 16, 2022",95.07,95.34,92.00,93.21,"37,874,705"
,"Sep 19, 2022",91.01,93.49,91.00,93.20,"15,342,110"
,"Sep 20, 2022",92.73,92.93,91.64,92.44,"14,712,518"
,"Sep 21, 2022",93.57,93.88,90.87,90.95,"17,332,419"
,"Sep 22, 2022",92.20,92.66,90.52,90.57,"16,139,391"
,"Sep 23, 2022",87.50,87.50,84.85,85.75,"27,738,816"
,"Sep 26, 2022",84.90,86.22,83.89,83.98,"22,043,356"
,"Sep 27, 2022",85.61,86.96,84.81,85.74,"17,307,293"
,"Sep 28, 2022",86.12,89.30,85.92,88.86,"19,543,315"
,"Sep 29, 2022",88.18,89.36,87.13,88.68,"17,896,011"
,"Sep 30, 2022",88.17,89.04,87.31,87.31,"21,357,564"
,"Oct 3, 2022",90.04,92.36,89.72,91.92,"23,881,332"
,"Oct 4, 2022",93.24,95.36,92.71,95.27,"22,133,711"
,"Oct 5, 2022",95.75,99.99,95.66,99.12,"34,857,698"
,"Oct 6, 2022",98.47,102.18,98.33,102.06,"29,124,717"
,"Oct 7, 2022",102.19,103.32,100.18,101.03,"24,507,647"
,"Oct 10, 2022",101.49,102.03,98.72,98.84,"16,786,088"
,"Oct 11, 2022",97.22,99.76,96.75,98.00,"17,804,127"
,"Oct 12, 2022",97.50,98.91,97.23,98.43,"12,635,769"
,"Oct 13, 2022",97.55,102.45,97.40,101.87,"22,019,142"
,"Oct 14, 2022",101.12,102.24,99.04,99.19,"15,229,626"
,"Oct 17, 2022",101.07,101.97,100.50,100.62,"14,283,231"
,"Oct 18, 2022",101.54,102.35,99.23,100.80,"14,065,435"
,"Oct 19, 2022",101.25,103.99,101.23,103.79,"20,921,704"
,"Oct 20, 2022",104.32,105.00,103.41,103.93,"17,649,025"
,"Oct 21, 2022",104.45,106.40,103.91,105.86,"22,814,149"
,"Oct 24, 2022",105.66,107.68,105.12,106.60,"17,024,239"
,"Oct 25, 2022",106.41,107.33,105.07,105.88,"15,719,805"
,"Oct 26, 2022",106.26,107.83,106.00,107.14,"17,390,414"
,"Oct 27, 2022",108.41,109.58,107.42,107.55,"18,214,023"
,"Oct 28, 2022",109.46,111.21,108.12,110.70,"28,169,441"
,"Oct 31, 2022",109.50,112.91,109.44,110.81,"26,401,838"
,"Nov 1, 2022",112.37,112.57,110.65,111.91,"22,213,143"
,"Nov 2, 2022",111.58,112.10,109.31,109.61,"20,661,778"
,"Nov 3, 2022",108.58,111.82,108.31,111.10,"17,103,672"
,"Nov 4, 2022",113.00,113.50,110.80,112.31,"17,541,462"
,"Nov 7, 2022",112.41,113.99,112.13,113.64,"16,008,044"
,"Nov 8, 2022",113.48,114.66,112.60,114.00,"14,661,028"
,"Nov 9, 2022",113.10,113.28,108.57,108.90,"19,522,755"
,"Nov 10, 2022",110.19,110.70,107.57,110.50,"20,146,732"
,"Nov 11, 2022",112.58,114.50,112.49,113.95,"20,518,854"
,"Nov 14, 2022",112.63,114.64,112.49,113.37,"20,858,291"
,"Nov 15, 2022",113.80,114.53,112.87,114.13,"19,373,750"
,"Nov 16, 2022",113.44,114.26,111.86,112.91,"13,590,973"
,"Nov 17, 2022",111.29,113.20,110.75,113.06,"12,435,740"
,"Nov 18, 2022",110.90,112.48,109.61,112.08,"15,415,025"
,"Nov 21, 2022",109.99,111.20,107.48,110.97,"20,972,978"
,"Nov 22, 2022",112.21,114.47,111.43,114.18,"17,719,088"
,"Nov 23, 2022",112.32,113.95,112.10,113.61,"11,546,685"
,"Nov 25, 2022",113.88,114.61,113.06,113.21,"7,136,013"
,"Nov 28, 2022",110.66,111.46,109.62,109.81,"23,017,671"
,"Nov 29, 2022",110.61,111.80,109.79,110.54,"14,453,174"
,"Nov 30, 2022",111.54,111.90,109.78,111.34,"23,158,059"
,"Dec 1, 2022",111.64,112.07,110.18,110.80,"14,398,314"
,"Dec 2, 2022",109.51,111.71,109.20,109.86,"15,248,385"
,"Dec 5, 2022",110.70,111.36,105.94,106.85,"19,287,746"
,"Dec 6, 2022",105.90,107.04,103.15,103.88,"21,196,977"
,"Dec 7, 2022",103.78,104.85,102.37,103.65,"20,061,729"
,"Dec 8, 2022",106.28,106.80,103.71,104.42,"21,128,762"
,"Dec 9, 2022",104.59,105.95,103.30,103.54,"21,298,194"
,"Dec 12, 2022",103.83,106.24,103.59,106.09,"20,413,173"
,"Dec 13, 2022",107.80,108.54,107.02,107.25,"24,305,345"
,"Dec 14, 2022",107.99,108.30,105.75,106.46,"17,597,334"
,"Dec 15, 2022",105.33,106.17,103.70,105.44,"15,367,888"
,"Dec 16, 2022",103.69,105.58,103.13,104.70,"54,596,623"
,"Dec 19, 2022",105.26,106.20,104.38,105.17,"13,611,124"
,"Dec 20, 2022",105.17,107.51,105.07,106.69,"14,680,004"
,"Dec 21, 2022",108.29,108.59,107.16,108.06,"13,565,365"
,"Dec 22, 2022",107.89,108.19,104.10,105.88,"13,215,496"
,"Dec 23, 2022",106.95,108.74,106.90,108.68,"11,539,448"
,"Dec 27, 2022",109.27,110.47,108.83,110.19,"11,962,058"
,"Dec 28, 2022",109.91,110.00,107.90,108.38,"10,702,075"
,"Dec 29, 2022",107.99,109.72,107.99,109.20,"10,534,028"
,"Dec 30, 2022",108.61,110.50,108.61,110.30,"11,799,640"
,"Jan 3, 2023",109.78,110.02,105.49,106.51,"15,146,168"
,"Jan 4, 2023",104.80,107.16,104.76,106.82,"18,058,396"
,"Jan 5, 2023",106.34,109.95,106.31,109.21,"15,946,559"
,"Jan 6, 2023",110.08,111.99,109.67,110.53,"16,348,131"
,"Jan 9, 2023",111.64,111.64,107.81,108.47,"17,964,591"
,"Jan 10, 2023",109.79,110.33,108.01,110.09,"15,104,595"
,"Jan 11, 2023",110.99,111.45,109.09,111.37,"16,710,366"
,"Jan 12, 2023",111.82,113.74,111.74,113.22,"15,357,321"
,"Jan 13, 2023",113.11,113.49,112.16,113.15,"12,011,358"
,"Jan 17, 2023",113.41,114.08,112.67,112.93,"16,542,201"
,"Jan 18, 2023",113.26,114.12,110.40,110.61,"16,399,690"
,"Jan 19, 2023",110.07,112.13,109.58,111.32,"12,928,021"
,"Jan 20, 2023",111.36,113.44,110.61,113.35,"16,515,614"
,"Jan 23, 2023",113.64,114.59,112.64,112.76,"16,584,422"
,"Jan 24, 2023",99.23,114.02,99.23,113.81,"13,583,025"
,"Jan 25, 2023",113.23,113.65,111.39,113.21,"11,912,947"
,"Jan 26, 2023",114.72,117.78,114.34,117.76,"21,019,678"
,"Jan 27, 2023",116.95,117.67,115.39,115.61,"15,179,207"
,"Jan 30, 2023",115.09,115.49,113.15,113.56,"18,672,053"
,"Jan 31, 2023",112.10,116.40,110.43,116.01,"27,861,849"
,"Feb 1, 2023",115.83,117.38,113.34,114.74,"19,464,873"
,"Feb 2, 2023",114.85,115.07,109.83,111.15,"24,562,123"
,"Feb 3, 2023",111.90,114.11,111.56,111.92,"20,226,609"
,"Feb 6, 2023",112.36,113.09,110.32,111.73,"13,855,205"
,"Feb 7, 2023",112.39,115.31,112.02,114.92,"16,013,314"
,"Feb 8, 2023",115.05,115.83,113.85,113.92,"18,459,678"
,"Feb 9, 2023",114.62,116.24,114.18,114.35,"17,439,311"
,"Feb 10, 2023",116.51,119.63,116.16,119.17,"24,918,616"
,"Feb 13, 2023",117.72,118.18,115.90,117.80,"14,536,241"
,"Feb 14, 2023",117.01,117.81,116.02,116.42,"12,078,992"
,"Feb 15, 2023",115.72,116.09,114.14,116.07,"13,673,360"
,"Feb 16, 2023",115.31,116.78,114.80,115.73,"11,360,604"
,"Feb 17, 2023",114.19,114.19,110.98,111.28,"20,758,331"
,"Feb 21, 2023",110.81,112.38,110.81,111.17,"14,469,431"
,"Feb 22, 2023",110.48,110.97,108.64,109.73,"13,973,841"
,"Feb 23, 2023",110.73,111.83,109.90,110.74,"11,289,402"
,"Feb 24, 2023",109.33,110.96,109.02,110.75,"14,351,036"
,"Feb 27, 2023",110.80,111.26,109.96,110.55,"11,710,453"
,"Feb 28, 2023",111.24,111.36,109.22,109.91,"18,107,031"
,"Mar 1, 2023",109.31,111.86,109.24,110.89,"13,199,955"
,"Mar 2, 2023",110.62,111.70,110.17,111.40,"10,343,084"
,"Mar 3, 2023",110.05,113.37,109.95,112.81,"13,006,713"
,"Mar 6, 2023",111.99,113.84,111.87,113.81,"14,347,410"
,"Mar 7, 2023",112.81,113.17,111.17,111.61,"11,525,289"
,"Mar 8, 2023",111.23,112.42,109.07,109.98,"13,509,818"
,"Mar 9, 2023",110.87,112.23,109.03,109.13,"12,961,244"
,"Mar 10, 2023",109.56,111.04,107.15,107.78,"15,795,666"
,"Mar 13, 2023",105.34,107.86,103.72,106.54,"20,745,625"
,"Mar 14, 2023",106.35,109.01,104.96,106.94,"18,263,512"
,"Mar 15, 2023",102.82,104.20,100.22,101.62,"25,733,781"
,"Mar 16, 2023",99.11,101.68,98.02,101.03,"27,476,133"
,"Mar 17, 2023",100.60,101.61,99.14,99.84,"43,199,470"
,"Mar 20, 2023",99.63,102.48,99.50,102.45,"32,042,106"
,"Mar 21, 2023",104.17,107.28,104.13,107.04,"31,592,310"
,"Mar 22, 2023",106.80,107.18,104.56,104.59,"14,952,666"
,"Mar 23, 2023",105.36,106.34,102.44,103.41,"14,385,865"
,"Mar 24, 2023",101.47,103.85,100.91,103.53,"13,405,812"
,"Mar 27, 2023",104.74,106.48,103.91,105.80,"14,805,911"
,"Mar 28, 2023",105.44,107.65,105.19,107.12,"11,047,587"
,"Mar 29, 2023",108.06,109.16,107.49,108.96,"14,219,122"
,"Mar 30, 2023",109.55,109.57,108.52,109.49,"11,578,171"
,"Mar 31, 2023",109.68,110.17,109.05,109.66,"14,417,961"
,"Apr 3, 2023",113.39,116.85,113.12,116.13,"28,087,681"
,"Apr 4, 2023",116.26,116.70,114.17,115.02,"16,365,489"
,"Apr 5, 2023",115.35,117.00,114.31,116.99,"16,479,469"
,"Apr 6, 2023",116.86,117.18,114.77,115.05,"15,777,957"
