ConocoPhillips COP
,,,,,,
,Date,Open,High,Low,Close,Volume
,"May 26, 2020",44.81,45.12,43.50,43.67,"7,702,634"
,"May 27, 2020",44.34,44.68,42.96,44.67,"5,768,125"
,"May 28, 2020",44.72,44.72,42.78,43.01,"5,872,707"
,"May 29, 2020",42.61,42.78,41.67,42.18,"10,178,389"
,"Jun 1, 2020",42.26,43.70,41.64,43.39,"6,344,659"
,"Jun 2, 2020",44.02,44.69,43.70,44.20,"5,858,261"
,"Jun 3, 2020",45.11,45.23,44.02,45.12,"8,024,180"
,"Jun 4, 2020",44.68,45.13,44.18,44.71,"5,577,016"
,"Jun 5, 2020",47.39,48.78,47.03,48.59,"11,578,758"
,"Jun 8, 2020",50.21,50.79,48.81,50.31,"10,242,182"
,"Jun 9, 2020",48.25,49.19,47.88,48.63,"8,203,631"
,"Jun 10, 2020",48.04,48.29,45.87,45.91,"7,882,295"
,"Jun 11, 2020",42.08,44.25,41.80,42.12,"8,435,227"
,"Jun 12, 2020",45.31,45.41,42.11,43.73,"8,928,420"
,"Jun 15, 2020",41.07,43.91,40.85,43.35,"7,992,465"
,"Jun 16, 2020",45.30,45.68,43.60,45.11,"6,932,844"
,"Jun 17, 2020",44.99,45.10,43.91,44.02,"5,967,202"
,"Jun 18, 2020",43.53,44.84,43.18,44.45,"7,293,697"
,"Jun 19, 2020",45.90,45.90,43.38,43.70,"13,702,798"
,"Jun 22, 2020",43.24,43.98,42.66,43.56,"5,009,137"
,"Jun 23, 2020",44.12,44.53,43.59,43.81,"4,962,346"
,"Jun 24, 2020",43.00,43.17,40.93,40.99,"7,137,181"
,"Jun 25, 2020",40.66,42.12,40.51,42.06,"5,981,014"
,"Jun 26, 2020",41.57,41.62,40.16,40.35,"8,399,757"
,"Jun 29, 2020",40.40,41.35,39.92,41.30,"5,764,753"
,"Jun 30, 2020",40.87,42.34,40.28,42.02,"6,313,917"
,"Jul 1, 2020",42.35,42.83,40.68,40.74,"5,600,006"
,"Jul 2, 2020",41.82,42.51,41.58,41.78,"4,774,995"
,"Jul 6, 2020",42.63,42.87,41.36,41.63,"5,825,058"
,"Jul 7, 2020",41.15,41.63,40.57,40.64,"5,995,458"
,"Jul 8, 2020",40.58,41.57,40.30,41.04,"4,896,775"
,"Jul 9, 2020",40.66,40.89,38.29,38.35,"9,189,521"
,"Jul 10, 2020",38.36,39.82,38.22,39.69,"9,218,299"
,"Jul 13, 2020",40.13,40.51,39.00,39.66,"5,887,055"
,"Jul 14, 2020",39.44,41.34,39.27,41.31,"4,953,542"
,"Jul 15, 2020",42.19,42.42,41.05,41.62,"5,777,078"
,"Jul 16, 2020",41.29,42.06,40.66,41.59,"4,655,668"
,"Jul 17, 2020",41.35,41.67,39.78,39.96,"6,700,132"
,"Jul 20, 2020",39.96,40.34,39.24,39.33,"6,407,558"
,"Jul 21, 2020",40.10,42.08,40.00,41.66,"7,954,039"
,"Jul 22, 2020",41.07,41.25,40.32,40.89,"5,158,408"
,"Jul 23, 2020",40.53,41.13,40.23,40.46,"5,953,466"
,"Jul 24, 2020",40.74,41.36,40.16,40.28,"5,202,602"
,"Jul 27, 2020",39.92,40.48,39.44,39.77,"5,312,732"
,"Jul 28, 2020",39.57,39.96,38.80,38.96,"6,188,720"
,"Jul 29, 2020",38.97,39.94,38.60,39.94,"6,305,187"
,"Jul 30, 2020",38.12,38.47,35.90,37.64,"13,421,014"
,"Jul 31, 2020",37.05,37.60,36.71,37.39,"7,721,107"
,"Aug 3, 2020",37.27,37.39,36.69,36.71,"8,065,468"
,"Aug 4, 2020",36.66,38.07,36.47,37.64,"5,808,347"
,"Aug 5, 2020",38.50,38.69,37.71,38.02,"7,325,510"
,"Aug 6, 2020",37.64,38.43,37.61,38.05,"6,588,727"
,"Aug 7, 2020",37.87,38.39,37.35,38.30,"4,445,333"
,"Aug 10, 2020",38.51,39.67,38.45,39.64,"5,612,595"
,"Aug 11, 2020",40.57,41.15,39.58,39.71,"7,975,888"
,"Aug 12, 2020",40.37,41.68,40.25,41.66,"11,823,177"
,"Aug 13, 2020",41.15,41.83,40.62,40.63,"8,286,433"
,"Aug 14, 2020",40.22,41.00,39.96,40.82,"3,350,058"
,"Aug 17, 2020",40.75,40.98,39.91,40.70,"6,089,301"
,"Aug 18, 2020",40.62,41.33,40.13,40.33,"5,711,527"
,"Aug 19, 2020",40.11,40.32,39.52,39.65,"4,526,364"
,"Aug 20, 2020",39.06,39.31,38.73,38.77,"3,943,239"
,"Aug 21, 2020",38.64,38.81,37.95,38.16,"5,034,168"
,"Aug 24, 2020",38.34,39.56,38.09,38.87,"5,357,433"
,"Aug 25, 2020",39.41,39.45,38.45,38.85,"4,160,918"
,"Aug 26, 2020",38.83,38.96,37.52,37.56,"6,753,313"
,"Aug 27, 2020",37.77,38.28,37.50,38.15,"6,231,864"
,"Aug 28, 2020",38.33,38.46,37.88,38.38,"5,058,089"
,"Aug 31, 2020",38.35,38.45,37.57,37.89,"6,165,696"
,"Sep 1, 2020",37.42,37.60,36.62,37.16,"6,268,013"
,"Sep 2, 2020",37.00,37.17,36.38,36.38,"7,441,645"
,"Sep 3, 2020",36.03,36.87,35.84,35.99,"8,733,438"
,"Sep 4, 2020",36.36,36.69,35.67,35.86,"8,285,305"
,"Sep 8, 2020",35.30,35.30,33.74,34.06,"9,338,623"
,"Sep 9, 2020",34.85,34.85,34.22,34.46,"6,440,018"
,"Sep 10, 2020",34.43,34.52,32.86,32.92,"8,582,821"
,"Sep 11, 2020",32.88,33.44,32.64,33.11,"6,769,230"
,"Sep 14, 2020",33.24,33.87,33.01,33.52,"5,436,022"
,"Sep 15, 2020",33.73,34.22,33.61,33.80,"8,333,395"
,"Sep 16, 2020",34.12,35.53,33.65,35.08,"9,241,742"
,"Sep 17, 2020",34.40,36.11,34.16,36.09,"13,147,707"
,"Sep 18, 2020",35.80,36.45,35.40,35.87,"12,410,031"
,"Sep 21, 2020",34.81,35.08,34.09,34.36,"11,315,995"
,"Sep 22, 2020",34.34,34.81,34.01,34.30,"7,962,952"
,"Sep 23, 2020",34.36,34.59,32.88,32.92,"7,714,490"
,"Sep 24, 2020",32.81,34.26,32.46,33.60,"7,084,039"
,"Sep 25, 2020",33.09,33.99,32.98,33.70,"5,240,987"
,"Sep 28, 2020",34.34,34.74,33.62,33.71,"8,958,394"
,"Sep 29, 2020",33.72,33.78,32.17,32.46,"6,663,181"
,"Sep 30, 2020",32.73,33.29,32.55,32.84,"8,111,695"
,"Oct 1, 2020",32.23,32.74,31.69,32.43,"7,929,555"
,"Oct 2, 2020",31.58,33.29,31.45,33.07,"7,069,288"
,"Oct 5, 2020",33.56,34.31,33.23,34.28,"5,652,600"
,"Oct 6, 2020",34.88,35.08,33.12,33.30,"6,645,585"
,"Oct 7, 2020",33.47,34.53,33.32,34.33,"6,633,210"
,"Oct 8, 2020",34.50,35.62,34.30,35.53,"6,758,838"
,"Oct 9, 2020",35.94,35.97,34.84,35.13,"6,381,985"
,"Oct 12, 2020",35.07,35.84,34.73,35.59,"7,214,602"
,"Oct 13, 2020",35.53,36.00,34.70,34.88,"8,121,034"
,"Oct 14, 2020",34.04,35.53,34.04,34.53,"9,822,316"
,"Oct 15, 2020",33.87,35.47,33.67,35.40,"8,637,911"
,"Oct 16, 2020",34.81,34.97,33.75,33.77,"8,313,100"
,"Oct 19, 2020",34.12,34.20,32.68,32.70,"21,684,148"
,"Oct 20, 2020",32.91,33.05,32.07,32.58,"19,244,986"
,"Oct 21, 2020",32.17,32.41,30.58,30.64,"19,210,199"
,"Oct 22, 2020",30.62,31.97,30.47,31.91,"15,030,277"
,"Oct 23, 2020",32.27,33.19,31.92,32.54,"15,335,151"
,"Oct 26, 2020",31.76,31.93,30.08,30.32,"11,522,826"
,"Oct 27, 2020",30.16,30.69,29.96,30.26,"13,017,829"
,"Oct 28, 2020",29.36,29.81,28.55,28.79,"15,274,485"
,"Oct 29, 2020",28.12,29.19,27.53,29.16,"15,560,171"
,"Oct 30, 2020",28.93,28.97,27.63,28.62,"15,686,565"
,"Nov 2, 2020",29.42,30.55,28.51,30.23,"13,762,947"
,"Nov 3, 2020",30.72,30.74,29.14,29.31,"12,131,315"
,"Nov 4, 2020",29.59,30.62,29.21,30.38,"15,178,751"
,"Nov 5, 2020",30.10,30.91,30.04,30.12,"10,316,637"
,"Nov 6, 2020",30.13,30.65,28.78,29.19,"10,484,496"
,"Nov 9, 2020",33.16,34.83,32.87,33.38,"17,614,545"
,"Nov 10, 2020",34.35,35.54,33.59,35.53,"20,650,586"
,"Nov 11, 2020",35.96,36.20,35.06,35.28,"17,224,970"
,"Nov 12, 2020",34.60,35.21,33.60,34.01,"10,951,216"
,"Nov 13, 2020",34.35,35.56,34.25,35.36,"11,999,392"
,"Nov 16, 2020",36.95,38.13,36.40,38.08,"18,701,189"
,"Nov 17, 2020",37.52,39.13,37.24,38.85,"14,467,160"
,"Nov 18, 2020",38.96,40.87,38.65,39.18,"23,319,624"
,"Nov 19, 2020",38.71,39.61,38.38,39.47,"12,504,066"
,"Nov 20, 2020",39.31,39.93,39.14,39.65,"12,037,985"
,"Nov 23, 2020",40.36,42.84,40.27,42.71,"14,649,175"
,"Nov 24, 2020",44.08,45.36,43.78,44.41,"15,440,769"
,"Nov 25, 2020",44.00,44.44,43.36,43.63,"15,644,781"
,"Nov 27, 2020",43.40,43.91,42.40,42.78,"4,693,972"
,"Nov 30, 2020",41.93,42.04,39.54,39.56,"20,248,555"
,"Dec 1, 2020",40.90,40.95,39.22,39.27,"12,425,783"
,"Dec 2, 2020",39.18,40.97,38.83,39.97,"12,460,185"
,"Dec 3, 2020",40.05,42.15,39.63,41.20,"16,215,683"
,"Dec 4, 2020",42.29,44.35,42.11,44.27,"12,730,516"
,"Dec 7, 2020",43.35,43.44,42.52,42.82,"10,586,126"
,"Dec 8, 2020",42.00,43.44,41.70,42.68,"10,575,457"
,"Dec 9, 2020",43.28,43.50,41.72,42.70,"10,773,099"
,"Dec 10, 2020",42.61,44.22,42.45,44.00,"14,997,816"
,"Dec 11, 2020",43.51,43.82,43.17,43.48,"14,242,290"
,"Dec 14, 2020",44.08,44.25,42.26,42.32,"17,094,538"
,"Dec 15, 2020",42.66,42.98,41.71,42.80,"9,855,106"
,"Dec 16, 2020",42.85,42.94,42.13,42.32,"9,311,339"
,"Dec 17, 2020",42.77,42.77,41.62,41.97,"9,294,210"
,"Dec 18, 2020",41.99,42.20,40.73,40.98,"20,819,292"
,"Dec 21, 2020",39.41,40.92,38.93,40.24,"10,998,061"
,"Dec 22, 2020",40.20,40.28,38.88,39.03,"9,190,682"
,"Dec 23, 2020",39.41,40.71,39.33,40.08,"6,137,807"
,"Dec 24, 2020",40.01,40.01,38.96,39.49,"3,530,252"
,"Dec 28, 2020",39.56,40.47,39.10,39.30,"6,178,212"
,"Dec 29, 2020",39.36,39.94,38.77,39.07,"7,003,281"
,"Dec 30, 2020",38.99,40.04,38.81,40.01,"6,268,859"
,"Dec 31, 2020",39.91,40.29,39.61,39.99,"7,612,529"
,"Jan 4, 2021",40.50,40.65,39.18,39.57,"8,597,631"
,"Jan 5, 2021",40.24,42.87,40.00,41.84,"12,393,560"
,"Jan 6, 2021",42.53,43.95,41.92,43.51,"11,035,322"
,"Jan 7, 2021",44.05,44.99,43.60,44.70,"9,648,195"
,"Jan 8, 2021",45.00,45.48,44.19,44.70,"9,448,745"
,"Jan 11, 2021",44.10,45.71,43.31,45.36,"10,840,855"
,"Jan 12, 2021",46.02,47.67,45.72,47.42,"13,013,701"
,"Jan 13, 2021",47.35,47.47,46.60,47.03,"11,839,851"
,"Jan 14, 2021",47.42,48.29,46.77,47.87,"12,857,946"
,"Jan 15, 2021",47.28,47.28,44.53,45.12,"30,004,648"
,"Jan 19, 2021",45.15,46.15,44.86,46.00,"14,498,781"
,"Jan 20, 2021",46.37,46.49,45.30,45.36,"21,178,015"
,"Jan 21, 2021",45.41,45.70,42.70,43.19,"16,897,866"
,"Jan 22, 2021",42.06,42.98,41.75,42.69,"9,535,422"
,"Jan 25, 2021",42.13,42.63,41.24,42.58,"10,739,769"
,"Jan 26, 2021",43.07,43.70,41.61,41.68,"7,616,289"
,"Jan 27, 2021",40.98,42.09,40.21,40.65,"8,841,899"
,"Jan 28, 2021",41.11,41.64,40.38,41.11,"10,283,257"
,"Jan 29, 2021",40.61,41.46,39.98,40.03,"11,660,436"
,"Feb 1, 2021",40.43,40.98,39.70,40.71,"9,229,374"
,"Feb 2, 2021",41.55,42.30,40.90,40.97,"8,834,015"
,"Feb 3, 2021",41.25,43.63,41.01,43.21,"11,133,745"
,"Feb 4, 2021",43.61,44.02,42.59,44.01,"11,372,341"
,"Feb 5, 2021",44.89,44.92,44.09,44.42,"9,543,507"
,"Feb 8, 2021",45.25,47.23,45.10,46.78,"12,181,586"
,"Feb 9, 2021",46.22,47.44,45.86,46.88,"8,990,323"
,"Feb 10, 2021",47.19,48.00,46.41,47.25,"10,853,239"
,"Feb 11, 2021",46.50,46.52,45.21,46.44,"8,939,306"
,"Feb 12, 2021",46.11,47.22,45.95,47.16,"8,805,372"
,"Feb 16, 2021",48.00,49.23,47.82,48.85,"11,066,655"
,"Feb 17, 2021",49.19,49.48,48.26,49.36,"9,182,221"
,"Feb 18, 2021",49.00,49.13,47.63,47.69,"8,384,396"
,"Feb 19, 2021",47.65,48.57,47.51,48.42,"8,502,536"
,"Feb 22, 2021",49.17,51.68,48.81,50.88,"12,331,024"
,"Feb 23, 2021",52.00,52.50,49.66,52.10,"10,796,494"
,"Feb 24, 2021",52.00,54.89,51.46,54.67,"12,286,608"
,"Feb 25, 2021",54.97,55.51,52.02,53.03,"12,864,462"
,"Feb 26, 2021",52.60,52.86,50.86,52.01,"13,234,115"
,"Mar 1, 2021",53.47,53.96,52.17,52.61,"7,183,680"
,"Mar 2, 2021",52.51,53.29,52.24,52.28,"7,741,069"
,"Mar 3, 2021",52.66,54.76,52.55,53.66,"8,007,466"
,"Mar 4, 2021",53.96,56.99,53.68,55.62,"15,181,016"
,"Mar 5, 2021",58.00,59.49,57.11,58.34,"18,699,570"
,"Mar 8, 2021",58.77,59.94,57.69,58.78,"11,283,562"
,"Mar 9, 2021",58.63,59.60,57.45,57.90,"10,193,217"
,"Mar 10, 2021",57.86,59.77,57.38,59.42,"12,002,417"
,"Mar 11, 2021",59.51,61.14,59.40,59.83,"9,328,131"
,"Mar 12, 2021",60.24,60.47,58.98,59.19,"6,758,421"
,"Mar 15, 2021",57.89,58.57,56.97,58.16,"9,826,210"
,"Mar 16, 2021",57.08,57.40,55.97,56.58,"9,399,859"
,"Mar 17, 2021",56.32,57.13,55.52,56.83,"9,461,688"
,"Mar 18, 2021",56.41,56.58,53.11,53.38,"12,297,166"
,"Mar 19, 2021",53.29,54.12,52.35,52.60,"26,925,528"
,"Mar 22, 2021",52.86,53.01,52.04,52.24,"11,002,971"
,"Mar 23, 2021",51.12,52.78,50.53,51.71,"11,853,794"
,"Mar 24, 2021",52.76,53.95,52.68,53.21,"9,671,053"
,"Mar 25, 2021",52.06,53.80,51.57,53.57,"9,275,165"
,"Mar 26, 2021",54.66,55.12,54.03,55.04,"8,723,090"
,"Mar 29, 2021",54.50,54.52,53.12,53.84,"7,901,110"
,"Mar 30, 2021",53.20,54.16,53.04,53.43,"7,910,222"
,"Mar 31, 2021",53.31,53.69,52.65,52.97,"9,293,077"
,"Apr 1, 2021",53.12,54.04,52.53,54.02,"10,164,963"
,"Apr 5, 2021",53.91,53.91,51.95,52.21,"10,459,997"
,"Apr 6, 2021",52.62,53.66,52.41,52.58,"6,253,582"
,"Apr 7, 2021",52.79,53.16,52.14,52.38,"12,408,369"
,"Apr 8, 2021",51.62,51.82,51.04,51.24,"10,040,778"
,"Apr 9, 2021",51.37,51.99,50.92,51.23,"6,665,289"
,"Apr 12, 2021",51.75,52.24,50.82,50.86,"8,563,985"
,"Apr 13, 2021",50.48,51.33,50.39,50.79,"6,979,953"
,"Apr 14, 2021",51.38,53.56,51.38,52.69,"8,342,439"
,"Apr 15, 2021",52.70,52.81,51.77,51.90,"6,763,657"
,"Apr 16, 2021",52.24,52.30,51.04,51.09,"7,665,502"
,"Apr 19, 2021",51.29,51.73,50.58,50.89,"6,587,692"
,"Apr 20, 2021",50.50,50.64,48.42,48.65,"11,928,568"
,"Apr 21, 2021",48.03,50.13,47.85,50.04,"7,718,874"
,"Apr 22, 2021",50.04,50.08,49.19,49.46,"6,582,733"
,"Apr 23, 2021",49.43,50.00,49.16,49.72,"5,670,166"
,"Apr 26, 2021",49.64,50.92,49.60,50.25,"6,642,431"
,"Apr 27, 2021",50.44,51.69,50.26,51.30,"8,309,570"
,"Apr 28, 2021",51.70,53.35,51.67,53.04,"8,897,132"
,"Apr 29, 2021",54.00,54.50,52.85,53.13,"9,447,142"
,"Apr 30, 2021",52.18,53.01,50.97,51.14,"9,448,197"
,"May 3, 2021",51.92,52.93,51.56,52.74,"9,325,063"
,"May 4, 2021",51.73,53.03,51.64,52.57,"12,834,287"
,"May 5, 2021",54.35,55.67,53.22,55.44,"7,033,141"
,"May 6, 2021",55.50,55.72,53.69,55.70,"9,648,243"
,"May 7, 2021",55.07,57.34,54.82,57.10,"9,645,522"
,"May 10, 2021",58.21,59.34,56.96,57.00,"8,801,719"
,"May 11, 2021",55.79,56.72,55.15,55.72,"9,741,371"
,"May 12, 2021",56.11,57.71,55.46,55.69,"7,925,083"
,"May 13, 2021",54.61,55.43,53.57,54.24,"7,583,669"
,"May 14, 2021",55.04,56.65,55.03,56.52,"6,419,947"
,"May 17, 2021",56.07,58.33,56.07,58.30,"11,441,932"
,"May 18, 2021",58.27,58.64,56.96,57.29,"10,321,985"
,"May 19, 2021",55.94,56.53,54.82,55.58,"9,406,444"
,"May 20, 2021",55.65,55.66,54.63,55.39,"8,798,791"
,"May 21, 2021",56.06,56.43,55.57,55.65,"6,032,255"
,"May 24, 2021",56.12,56.26,55.26,56.10,"6,372,797"
,"May 25, 2021",56.00,56.38,54.77,54.88,"8,090,568"
,"May 26, 2021",55.07,55.56,54.67,55.42,"6,716,041"
,"May 27, 2021",55.73,56.32,55.12,55.53,"7,484,325"
,"May 28, 2021",55.80,55.95,55.32,55.74,"5,746,546"
,"Jun 1, 2021",57.08,58.48,57.05,58.27,"9,943,614"
,"Jun 2, 2021",58.66,59.41,57.74,58.99,"6,103,331"
,"Jun 3, 2021",58.72,60.00,58.56,59.47,"8,280,778"
,"Jun 4, 2021",59.82,60.13,58.90,59.85,"6,504,767"
,"Jun 7, 2021",59.81,60.53,59.59,59.81,"5,405,072"
,"Jun 8, 2021",59.43,60.62,58.63,60.47,"7,345,202"
,"Jun 9, 2021",60.63,60.88,59.58,59.68,"7,026,319"
,"Jun 10, 2021",61.01,61.28,59.28,60.17,"9,396,030"
,"Jun 11, 2021",60.50,60.93,59.80,59.97,"8,117,087"
,"Jun 14, 2021",60.65,61.07,59.85,60.31,"7,744,346"
,"Jun 15, 2021",60.70,61.56,60.47,61.17,"7,835,695"
,"Jun 16, 2021",61.09,61.78,60.56,61.13,"9,745,847"
,"Jun 17, 2021",60.90,61.57,58.55,59.01,"13,667,215"
,"Jun 18, 2021",57.88,59.21,57.48,57.53,"18,583,773"
,"Jun 21, 2021",58.23,60.53,58.21,60.45,"8,234,313"
,"Jun 22, 2021",60.15,61.12,59.64,60.79,"6,745,135"
,"Jun 23, 2021",61.10,62.35,60.75,60.76,"8,183,988"
,"Jun 24, 2021",60.97,61.51,60.32,61.39,"6,424,421"
,"Jun 25, 2021",61.70,61.75,61.02,61.31,"8,099,492"
,"Jun 28, 2021",61.12,61.17,59.37,59.59,"7,647,285"
,"Jun 29, 2021",60.10,60.20,58.84,59.05,"6,437,087"
,"Jun 30, 2021",60.48,60.95,59.81,60.90,"9,309,911"
,"Jul 1, 2021",62.69,63.57,62.35,62.88,"11,637,526"
,"Jul 2, 2021",62.46,63.17,61.59,62.75,"7,636,241"
,"Jul 6, 2021",62.78,62.89,60.21,60.28,"11,699,407"
,"Jul 7, 2021",60.00,60.78,58.63,59.01,"8,239,680"
,"Jul 8, 2021",58.25,59.64,57.99,59.21,"10,551,536"
,"Jul 9, 2021",59.75,60.46,59.34,60.13,"6,973,748"
,"Jul 12, 2021",58.91,60.44,58.73,59.80,"6,063,123"
,"Jul 13, 2021",59.49,59.99,58.80,59.46,"6,510,447"
,"Jul 14, 2021",59.89,60.61,57.34,57.67,"8,489,637"
,"Jul 15, 2021",57.00,58.22,56.79,57.08,"8,723,253"
,"Jul 16, 2021",57.70,57.90,55.31,55.50,"8,805,604"
,"Jul 19, 2021",53.43,54.30,52.82,53.70,"13,342,146"
,"Jul 20, 2021",53.50,55.25,53.28,54.47,"9,358,222"
,"Jul 21, 2021",55.73,57.42,55.61,57.02,"9,377,963"
,"Jul 22, 2021",57.02,57.21,56.18,56.67,"6,765,540"
,"Jul 23, 2021",56.00,56.28,54.74,55.34,"10,623,752"
,"Jul 26, 2021",55.71,57.35,55.57,56.87,"8,756,272"
,"Jul 27, 2021",56.16,56.62,55.34,56.33,"7,363,559"
,"Jul 28, 2021",56.48,57.15,55.81,56.72,"6,167,171"
,"Jul 29, 2021",57.42,57.84,56.86,57.08,"6,306,398"
,"Jul 30, 2021",56.76,56.90,55.72,56.06,"8,660,052"
,"Aug 2, 2021",56.53,57.76,55.33,55.38,"8,469,537"
,"Aug 3, 2021",55.09,56.77,54.51,56.64,"9,888,408"
,"Aug 4, 2021",55.33,56.50,54.91,54.93,"7,629,754"
,"Aug 5, 2021",55.46,56.62,55.05,55.95,"6,573,080"
,"Aug 6, 2021",56.59,57.17,56.10,56.50,"5,039,096"
,"Aug 9, 2021",55.67,56.17,55.23,55.45,"5,410,558"
,"Aug 10, 2021",55.85,56.78,55.76,56.48,"6,781,846"
,"Aug 11, 2021",56.38,57.36,55.95,57.19,"6,072,133"
,"Aug 12, 2021",57.14,57.58,56.53,57.04,"4,730,872"
,"Aug 13, 2021",56.95,57.23,55.85,55.97,"7,399,776"
,"Aug 16, 2021",55.22,55.58,54.60,54.81,"7,464,883"
,"Aug 17, 2021",54.41,55.44,54.25,54.52,"6,480,266"
,"Aug 18, 2021",54.38,55.06,53.46,53.53,"6,647,900"
,"Aug 19, 2021",52.67,52.98,51.41,52.44,"11,306,389"
,"Aug 20, 2021",51.87,52.99,51.59,52.77,"7,068,297"
,"Aug 23, 2021",54.15,55.13,54.02,54.79,"8,022,227"
,"Aug 24, 2021",55.18,55.69,54.64,55.41,"6,245,456"
,"Aug 25, 2021",55.45,56.39,55.05,56.02,"6,125,496"
,"Aug 26, 2021",55.75,56.09,54.96,55.13,"5,208,974"
,"Aug 27, 2021",55.79,57.12,55.52,56.74,"6,549,362"
,"Aug 30, 2021",56.98,57.14,56.18,56.20,"4,838,609"
,"Aug 31, 2021",55.75,56.33,55.30,55.53,"10,500,512"
,"Sep 1, 2021",55.56,55.92,54.42,54.65,"9,319,767"
,"Sep 2, 2021",55.26,56.98,55.21,56.60,"6,697,427"
,"Sep 3, 2021",56.34,56.95,55.94,56.24,"7,954,693"
,"Sep 7, 2021",55.89,56.48,55.32,55.98,"6,632,600"
,"Sep 8, 2021",56.32,56.61,55.19,55.28,"5,228,937"
,"Sep 9, 2021",55.15,56.54,54.83,55.58,"6,285,820"
,"Sep 10, 2021",56.61,56.74,55.46,55.73,"5,055,193"
,"Sep 13, 2021",56.57,58.08,56.57,57.59,"8,456,504"
,"Sep 14, 2021",58.22,58.29,56.61,56.94,"7,880,750"
,"Sep 15, 2021",58.09,59.46,58.06,59.32,"10,765,989"
,"Sep 16, 2021",59.28,59.66,58.76,59.23,"8,773,081"
,"Sep 17, 2021",59.07,59.91,58.78,58.92,"13,741,563"
,"Sep 20, 2021",57.49,58.01,56.30,57.07,"10,001,843"
,"Sep 21, 2021",58.47,59.83,57.72,59.33,"13,923,146"
,"Sep 22, 2021",60.21,62.89,60.21,62.26,"15,753,042"
,"Sep 23, 2021",62.25,64.12,62.25,63.71,"11,886,809"
,"Sep 24, 2021",63.79,65.69,63.54,65.02,"11,128,279"
,"Sep 27, 2021",66.70,66.95,65.80,66.71,"13,508,744"
,"Sep 28, 2021",67.55,68.64,67.17,67.80,"14,995,158"
,"Sep 29, 2021",67.63,68.48,66.61,68.04,"10,563,684"
,"Sep 30, 2021",68.22,68.89,67.72,67.77,"15,851,480"
,"Oct 1, 2021",68.38,70.33,68.31,70.10,"13,482,281"
,"Oct 4, 2021",70.85,72.61,70.63,71.49,"12,423,518"
,"Oct 5, 2021",72.10,72.86,70.71,71.73,"11,270,067"
,"Oct 6, 2021",70.40,72.11,69.79,71.81,"10,613,464"
,"Oct 7, 2021",72.01,72.13,70.61,71.51,"11,521,274"
,"Oct 8, 2021",72.19,75.10,72.19,74.92,"12,310,521"
,"Oct 11, 2021",75.13,75.52,73.75,73.97,"9,585,222"
,"Oct 12, 2021",74.14,74.61,73.02,73.41,"7,635,584"
,"Oct 13, 2021",72.45,73.76,71.46,73.23,"8,517,762"
,"Oct 14, 2021",74.29,74.61,72.84,73.85,"8,154,064"
,"Oct 15, 2021",74.63,74.93,74.13,74.14,"6,945,104"
,"Oct 18, 2021",74.77,75.75,74.13,74.50,"9,918,013"
,"Oct 19, 2021",74.84,75.85,74.38,75.32,"6,589,365"
,"Oct 20, 2021",74.72,76.10,74.54,76.02,"5,505,969"
