Date,Close
12/16/2015 16:00:00,49.35
12/17/2015 16:00:00,47.28
12/18/2015 16:00:00,45.93
12/21/2015 16:00:00,45.1
12/22/2015 16:00:00,46.28
12/23/2015 16:00:00,49.03
12/24/2015 16:00:00,48.59
12/28/2015 16:00:00,47.19
12/29/2015 16:00:00,47.77
12/30/2015 16:00:00,46.6
12/31/2015 16:00:00,46.69
1/4/2016 16:00:00,46.88
1/5/2016 16:00:00,47.4
1/6/2016 16:00:00,45.35
1/7/2016 16:00:00,44.06
1/8/2016 16:00:00,43.29
1/11/2016 16:00:00,41.12
1/12/2016 16:00:00,40.25
1/13/2016 16:00:00,39
1/14/2016 16:00:00,41.25
1/15/2016 16:00:00,39.36
1/19/2016 16:00:00,36.4
1/20/2016 16:00:00,34.75
1/21/2016 16:00:00,36.91
1/22/2016 16:00:00,37.67
1/25/2016 16:00:00,34.2
1/26/2016 16:00:00,35.35
1/27/2016 16:00:00,36.21
1/28/2016 16:00:00,38.02
1/29/2016 16:00:00,39.08
2/1/2016 16:00:00,38.6
2/2/2016 16:00:00,36.59
2/3/2016 16:00:00,38.63
2/4/2016 16:00:00,35.32
2/5/2016 16:00:00,32.9
2/8/2016 16:00:00,34.43
2/9/2016 16:00:00,33.58
2/10/2016 16:00:00,32.34
2/11/2016 16:00:00,31.88
2/12/2016 16:00:00,32.9
2/16/2016 16:00:00,32.76
2/17/2016 16:00:00,33.91
2/18/2016 16:00:00,33.7
2/19/2016 16:00:00,32.87
2/22/2016 16:00:00,34.45
2/23/2016 16:00:00,32.92
2/24/2016 16:00:00,32.96
2/25/2016 16:00:00,33.06
2/26/2016 16:00:00,34.12
2/29/2016 16:00:00,33.83
3/1/2016 16:00:00,34.46
3/2/2016 16:00:00,36.49
3/3/2016 16:00:00,38.56
3/4/2016 16:00:00,41.12
3/7/2016 16:00:00,41.4
3/8/2016 16:00:00,38.62
3/9/2016 16:00:00,39.05
3/10/2016 16:00:00,39.03
3/11/2016 16:00:00,40.52
3/14/2016 16:00:00,40.01
3/15/2016 16:00:00,39.83
3/16/2016 16:00:00,41.87
3/17/2016 16:00:00,43.01
3/18/2016 16:00:00,43.02
3/21/2016 16:00:00,42.58
3/22/2016 16:00:00,41.92
3/23/2016 16:00:00,39.85
3/24/2016 16:00:00,40.04
3/28/2016 16:00:00,39.68
3/29/2016 16:00:00,39.62
3/30/2016 16:00:00,40.08
3/31/2016 16:00:00,40.27
4/1/2016 16:00:00,39.78
4/4/2016 16:00:00,39.1
4/5/2016 16:00:00,39.04
4/6/2016 16:00:00,40.75
4/7/2016 16:00:00,40.31
4/8/2016 16:00:00,41.23
4/11/2016 16:00:00,41.19
4/12/2016 16:00:00,43.47
4/13/2016 16:00:00,43.58
4/14/2016 16:00:00,44.22
4/15/2016 16:00:00,43.7
4/18/2016 16:00:00,45
4/19/2016 16:00:00,47.06
4/20/2016 16:00:00,47.08
4/21/2016 16:00:00,46.23
4/22/2016 16:00:00,47.62
4/25/2016 16:00:00,46.27
4/26/2016 16:00:00,48.08
4/27/2016 16:00:00,48.11
4/28/2016 16:00:00,47.67
4/29/2016 16:00:00,47.79
5/2/2016 16:00:00,46.85
5/3/2016 16:00:00,45.08
5/4/2016 16:00:00,43.41
5/5/2016 16:00:00,43.21
5/6/2016 16:00:00,42.76
5/9/2016 16:00:00,41.65
5/10/2016 16:00:00,42.87
5/11/2016 16:00:00,43.68
5/12/2016 16:00:00,43.73
5/13/2016 16:00:00,43.02
5/16/2016 16:00:00,44.08
5/17/2016 16:00:00,43.78
5/18/2016 16:00:00,43.34
5/19/2016 16:00:00,43.36
5/20/2016 16:00:00,43.58
5/23/2016 16:00:00,43.59
5/24/2016 16:00:00,43.46
5/25/2016 16:00:00,44.9
5/26/2016 16:00:00,44.73
5/27/2016 16:00:00,44.33
5/31/2016 16:00:00,43.79
6/1/2016 16:00:00,44.06
6/2/2016 16:00:00,44.38
6/3/2016 16:00:00,44.18
6/6/2016 16:00:00,45.52
6/7/2016 16:00:00,47.54
6/8/2016 16:00:00,47.49
6/9/2016 16:00:00,46.57
6/10/2016 16:00:00,44.51
6/13/2016 16:00:00,43.88
6/14/2016 16:00:00,44.32
6/15/2016 16:00:00,43.71
6/16/2016 16:00:00,43.16
6/17/2016 16:00:00,44.15
6/20/2016 16:00:00,44.69
6/21/2016 16:00:00,44.8
6/22/2016 16:00:00,43.99
6/23/2016 16:00:00,45.63
6/24/2016 16:00:00,43.17
6/27/2016 16:00:00,40.78
6/28/2016 16:00:00,41.95
6/29/2016 16:00:00,43.91
6/30/2016 16:00:00,43.6
7/1/2016 16:00:00,43.51
7/5/2016 16:00:00,41.7
7/6/2016 16:00:00,41.9
7/7/2016 16:00:00,41.51
7/8/2016 16:00:00,42.3
7/11/2016 16:00:00,42.45
7/12/2016 16:00:00,43.8
7/13/2016 16:00:00,42.87
7/14/2016 16:00:00,43.02
7/15/2016 16:00:00,42.94
7/18/2016 16:00:00,42.71
7/19/2016 16:00:00,41.91
7/20/2016 16:00:00,42.03
7/21/2016 16:00:00,41.04
7/22/2016 16:00:00,40.76
7/25/2016 16:00:00,40.24
7/26/2016 16:00:00,40.79
7/27/2016 16:00:00,40.07
7/28/2016 16:00:00,40.26
7/29/2016 16:00:00,40.82
8/1/2016 16:00:00,39.61
8/2/2016 16:00:00,39.79
8/3/2016 16:00:00,40.31
8/4/2016 16:00:00,40.1
8/5/2016 16:00:00,40.6
8/8/2016 16:00:00,41.56
8/9/2016 16:00:00,41.24
8/10/2016 16:00:00,40.6
8/11/2016 16:00:00,41.39
8/12/2016 16:00:00,41.37
8/15/2016 16:00:00,42.18
8/16/2016 16:00:00,42.86
8/17/2016 16:00:00,43.2
8/18/2016 16:00:00,43.59
8/19/2016 16:00:00,43.32
8/22/2016 16:00:00,42.63
8/23/2016 16:00:00,43.22
8/24/2016 16:00:00,42.96
8/25/2016 16:00:00,42.78
8/26/2016 16:00:00,42.3
8/29/2016 16:00:00,42.35
8/30/2016 16:00:00,42.23
8/31/2016 16:00:00,41.05
9/1/2016 16:00:00,40.6
9/2/2016 16:00:00,40.92
9/6/2016 16:00:00,41
9/7/2016 16:00:00,41.48
9/8/2016 16:00:00,43.28
9/9/2016 16:00:00,42.25
9/12/2016 16:00:00,42.67
9/13/2016 16:00:00,41.01
9/14/2016 16:00:00,39.99
9/15/2016 16:00:00,40.03
9/16/2016 16:00:00,39.87
9/19/2016 16:00:00,39.28
9/20/2016 16:00:00,39.01
9/21/2016 16:00:00,40.06
9/22/2016 16:00:00,41.02
9/23/2016 16:00:00,39.94
9/26/2016 16:00:00,40.02
9/27/2016 16:00:00,39.43
9/28/2016 16:00:00,42.18
9/29/2016 16:00:00,43.66
9/30/2016 16:00:00,43.47
10/3/2016 16:00:00,43.43
10/4/2016 16:00:00,42.87
10/5/2016 16:00:00,43.91
10/6/2016 16:00:00,44.52
10/7/2016 16:00:00,44.22
10/10/2016 16:00:00,44.39
10/11/2016 16:00:00,43.33
10/12/2016 16:00:00,43.47
10/13/2016 16:00:00,42.15
10/14/2016 16:00:00,41.67
10/17/2016 16:00:00,41.1
10/18/2016 16:00:00,40.65
10/19/2016 16:00:00,41.72
10/20/2016 16:00:00,41.49
10/21/2016 16:00:00,41.54
10/24/2016 16:00:00,42.24
10/25/2016 16:00:00,41.81
10/26/2016 16:00:00,41.8
10/27/2016 16:00:00,44
10/28/2016 16:00:00,44.97
10/31/2016 16:00:00,43.45
11/1/2016 16:00:00,43.54
11/2/2016 16:00:00,43.23
11/3/2016 16:00:00,43.6
11/4/2016 16:00:00,42.76
11/7/2016 16:00:00,43.92
11/8/2016 16:00:00,44.33
11/9/2016 16:00:00,45.73
11/10/2016 16:00:00,44.78
11/11/2016 16:00:00,43.94
11/14/2016 16:00:00,44.13
11/15/2016 16:00:00,45.28
11/16/2016 16:00:00,44.38
11/17/2016 16:00:00,43.61
11/18/2016 16:00:00,44.76
11/21/2016 16:00:00,46.36
11/22/2016 16:00:00,46.07
11/23/2016 16:00:00,46.3
11/25/2016 16:00:00,45.75
11/28/2016 16:00:00,45.5
11/29/2016 16:00:00,44.23
11/30/2016 16:00:00,48.52
12/1/2016 16:00:00,48.22
12/2/2016 16:00:00,48.12
12/5/2016 16:00:00,48.88
12/6/2016 16:00:00,49.9
12/7/2016 16:00:00,49.9
12/8/2016 16:00:00,49.78
12/9/2016 16:00:00,50.77
12/12/2016 16:00:00,51.38
12/13/2016 16:00:00,52.64
12/14/2016 16:00:00,51.49
12/15/2016 16:00:00,51.74
12/16/2016 16:00:00,51.94
12/19/2016 16:00:00,51.98
12/20/2016 16:00:00,51.55
12/21/2016 16:00:00,51.48
12/22/2016 16:00:00,51.54
12/23/2016 16:00:00,51.37
12/27/2016 16:00:00,51.6
12/28/2016 16:00:00,50.77
12/29/2016 16:00:00,50.54
12/30/2016 16:00:00,50.14
1/3/2017 16:00:00,50.61
1/4/2017 16:00:00,51.08
1/5/2017 16:00:00,50.93
1/6/2017 16:00:00,50.74
1/9/2017 16:00:00,49.66
1/10/2017 16:00:00,49.66
1/11/2017 16:00:00,51.22
1/12/2017 16:00:00,50.15
1/13/2017 16:00:00,50.59
1/17/2017 16:00:00,50.15
1/18/2017 16:00:00,50.27
1/19/2017 16:00:00,49.86
1/20/2017 16:00:00,50.73
1/23/2017 16:00:00,49.94
1/24/2017 16:00:00,50.27
1/25/2017 16:00:00,50.69
1/26/2017 16:00:00,50.63
1/27/2017 16:00:00,49.43
1/30/2017 16:00:00,47.48
1/31/2017 16:00:00,48.76
2/1/2017 16:00:00,48.5
2/2/2017 16:00:00,48.69
2/3/2017 16:00:00,50.43
2/6/2017 16:00:00,50.09
2/7/2017 16:00:00,49.42
2/8/2017 16:00:00,49.6
2/9/2017 16:00:00,49.81
2/10/2017 16:00:00,50.14
2/13/2017 16:00:00,49.7
2/14/2017 16:00:00,50.14
2/15/2017 16:00:00,49.36
2/16/2017 16:00:00,48.34
2/17/2017 16:00:00,47.51
2/21/2017 16:00:00,48.13
2/22/2017 16:00:00,47.1
2/23/2017 16:00:00,47.3
2/24/2017 16:00:00,47.04
2/27/2017 16:00:00,47.36
2/28/2017 16:00:00,47.57
3/1/2017 16:00:00,49.05
3/2/2017 16:00:00,48.21
3/3/2017 16:00:00,47.82
3/6/2017 16:00:00,48.32
3/7/2017 16:00:00,47.72
3/8/2017 16:00:00,45.91
3/9/2017 16:00:00,46.48
3/10/2017 16:00:00,45.67
3/13/2017 16:00:00,45.84
3/14/2017 16:00:00,44.94
3/15/2017 16:00:00,45.84
3/16/2017 16:00:00,45.84
3/17/2017 16:00:00,45.69
3/20/2017 16:00:00,45.86
3/21/2017 16:00:00,45.18
3/22/2017 16:00:00,44.65
3/23/2017 16:00:00,44.48
3/24/2017 16:00:00,44.1
3/27/2017 16:00:00,44.29
3/28/2017 16:00:00,45.38
3/29/2017 16:00:00,45.95
3/30/2017 16:00:00,50
3/31/2017 16:00:00,49.87
4/3/2017 16:00:00,49.45
4/4/2017 16:00:00,49.73
4/5/2017 16:00:00,49.11
4/6/2017 16:00:00,49.81
4/7/2017 16:00:00,49.54
4/10/2017 16:00:00,50.15
4/11/2017 16:00:00,50.15
4/12/2017 16:00:00,49.44
4/13/2017 16:00:00,48.62
4/17/2017 16:00:00,48.95
4/18/2017 16:00:00,48.69
4/19/2017 16:00:00,48
4/20/2017 16:00:00,47.95
4/21/2017 16:00:00,47.74
4/24/2017 16:00:00,47.91
4/25/2017 16:00:00,48.79
4/26/2017 16:00:00,48.34
4/27/2017 16:00:00,47.86
4/28/2017 16:00:00,47.91
5/1/2017 16:00:00,47.48
5/2/2017 16:00:00,46.7
5/3/2017 16:00:00,47.08
5/4/2017 16:00:00,45.92
5/5/2017 16:00:00,46.77
5/8/2017 16:00:00,47.13
5/9/2017 16:00:00,46.27
5/10/2017 16:00:00,47.61
5/11/2017 16:00:00,47.42
5/12/2017 16:00:00,46.97
5/15/2017 16:00:00,47.44
5/16/2017 16:00:00,47.13
5/17/2017 16:00:00,46.41
5/18/2017 16:00:00,46.42
5/19/2017 16:00:00,47.48
5/22/2017 16:00:00,46.93
5/23/2017 16:00:00,46.76
5/24/2017 16:00:00,46.67
5/25/2017 16:00:00,45.05
5/26/2017 16:00:00,45.35
5/30/2017 16:00:00,44.79
5/31/2017 16:00:00,44.69
6/1/2017 16:00:00,44.86
6/2/2017 16:00:00,44.26
6/5/2017 16:00:00,44.02
6/6/2017 16:00:00,44.48
6/7/2017 16:00:00,43.56
6/8/2017 16:00:00,43.07
6/9/2017 16:00:00,44.82
6/12/2017 16:00:00,45.72
6/13/2017 16:00:00,46.43
6/14/2017 16:00:00,45.42
6/15/2017 16:00:00,45.39
6/16/2017 16:00:00,46.53
6/19/2017 16:00:00,46.36
6/20/2017 16:00:00,45.82
6/21/2017 16:00:00,44.95
6/22/2017 16:00:00,44.81
6/23/2017 16:00:00,44.83
6/26/2017 16:00:00,44.23
6/27/2017 16:00:00,43.97
6/28/2017 16:00:00,43.96
6/29/2017 16:00:00,44.08
6/30/2017 16:00:00,43.96
7/3/2017 16:00:00,45.66
7/5/2017 16:00:00,44.16
7/6/2017 16:00:00,43.31
7/7/2017 16:00:00,43
7/10/2017 16:00:00,43.24
7/11/2017 16:00:00,43.35
7/12/2017 16:00:00,43.24
7/13/2017 16:00:00,43.25
7/14/2017 16:00:00,43.45
7/17/2017 16:00:00,43.19
7/18/2017 16:00:00,43.07
7/19/2017 16:00:00,43.66
7/20/2017 16:00:00,43.23
7/21/2017 16:00:00,42.65
7/24/2017 16:00:00,42.61
7/25/2017 16:00:00,43.65
7/26/2017 16:00:00,43.7
7/27/2017 16:00:00,44.66
7/28/2017 16:00:00,45.26
7/31/2017 16:00:00,45.37
8/1/2017 16:00:00,44.75
8/2/2017 16:00:00,45.61
8/3/2017 16:00:00,44.91
8/4/2017 16:00:00,45.56
8/7/2017 16:00:00,45.17
8/8/2017 16:00:00,45.63
8/9/2017 16:00:00,45.65
8/10/2017 16:00:00,44.97
8/11/2017 16:00:00,44.79
8/14/2017 16:00:00,44.54
8/15/2017 16:00:00,44.5
8/16/2017 16:00:00,43.69
8/17/2017 16:00:00,43
8/18/2017 16:00:00,43.11
8/21/2017 16:00:00,42.5
8/22/2017 16:00:00,43.19
8/23/2017 16:00:00,43.69
8/24/2017 16:00:00,43.3
8/25/2017 16:00:00,43.58
8/28/2017 16:00:00,43.05
8/29/2017 16:00:00,42.85
8/30/2017 16:00:00,43.41
8/31/2017 16:00:00,43.66
9/1/2017 16:00:00,44.24
9/5/2017 16:00:00,44.39
9/6/2017 16:00:00,45.06
9/7/2017 16:00:00,45.11
9/8/2017 16:00:00,44.47
9/11/2017 16:00:00,44.93
9/12/2017 16:00:00,44.93
9/13/2017 16:00:00,45.56
9/14/2017 16:00:00,45.83
9/15/2017 16:00:00,46.51
9/18/2017 16:00:00,47.09
9/19/2017 16:00:00,47.55
9/20/2017 16:00:00,48.33
9/21/2017 16:00:00,48.69
9/22/2017 16:00:00,49.08
9/25/2017 16:00:00,49.98
9/26/2017 16:00:00,49.67
9/27/2017 16:00:00,50.22
9/28/2017 16:00:00,50
9/29/2017 16:00:00,50.05
10/2/2017 16:00:00,50.31
10/3/2017 16:00:00,49.24
10/4/2017 16:00:00,49.31
10/5/2017 16:00:00,49.7
10/6/2017 16:00:00,48.86
10/9/2017 16:00:00,48.91
10/10/2017 16:00:00,49.19
10/11/2017 16:00:00,49.6
10/12/2017 16:00:00,49.81
10/13/2017 16:00:00,49.4
10/16/2017 16:00:00,49.72
10/17/2017 16:00:00,49.72
10/18/2017 16:00:00,49.71
10/19/2017 16:00:00,49.71
10/20/2017 16:00:00,50.25
10/23/2017 16:00:00,50.26
10/24/2017 16:00:00,50.99
10/25/2017 16:00:00,49.96
10/26/2017 16:00:00,51.46
10/27/2017 16:00:00,51.21
10/30/2017 16:00:00,51.39
10/31/2017 16:00:00,51.15
11/1/2017 16:00:00,52.1
11/2/2017 16:00:00,52.48
11/3/2017 16:00:00,52.96
11/6/2017 16:00:00,53.67
11/7/2017 16:00:00,53.48
11/8/2017 16:00:00,53.52
11/9/2017 16:00:00,53.53
11/10/2017 16:00:00,52.99
11/13/2017 16:00:00,52.57
11/14/2017 16:00:00,51.23
11/15/2017 16:00:00,50.49
11/16/2017 16:00:00,50.22
11/17/2017 16:00:00,50.13
11/20/2017 16:00:00,50.08
11/21/2017 16:00:00,50.01
11/22/2017 16:00:00,50.22
11/24/2017 13:00:00,50.47
11/27/2017 16:00:00,49.16
11/28/2017 16:00:00,50.13
11/29/2017 16:00:00,50.73
11/30/2017 16:00:00,50.88
12/1/2017 16:00:00,51.74
12/4/2017 16:00:00,51.29
12/5/2017 16:00:00,51.23
12/6/2017 16:00:00,50.38
12/7/2017 16:00:00,50.54
12/8/2017 16:00:00,51.57
12/11/2017 16:00:00,51.69
12/12/2017 16:00:00,51.96
12/13/2017 16:00:00,51.68
12/14/2017 16:00:00,52.31
12/15/2017 16:00:00,52.17
12/18/2017 16:00:00,52.34
12/19/2017 16:00:00,52.68
12/20/2017 16:00:00,54.25
12/21/2017 16:00:00,55.95
12/22/2017 16:00:00,55.5
12/26/2017 16:00:00,56.23
12/27/2017 16:00:00,55.59
12/28/2017 16:00:00,55.18
12/29/2017 16:00:00,54.89
1/2/2018 16:00:00,55.32
1/3/2018 16:00:00,56.34
1/4/2018 16:00:00,56.99
1/5/2018 16:00:00,56.88
1/8/2018 16:00:00,57.46
1/9/2018 16:00:00,57.93
1/10/2018 16:00:00,57.65
1/11/2018 16:00:00,59.18
1/12/2018 16:00:00,60.05
1/16/2018 16:00:00,58.84
1/17/2018 16:00:00,59.86
1/18/2018 16:00:00,59.76
1/19/2018 16:00:00,59.75
1/22/2018 16:00:00,60.67
1/23/2018 16:00:00,60.47
1/24/2018 16:00:00,60.49
1/25/2018 16:00:00,59.48
1/26/2018 16:00:00,60.39
1/29/2018 16:00:00,59.66
1/30/2018 16:00:00,58.46
1/31/2018 16:00:00,58.81
2/1/2018 16:00:00,59.35
2/2/2018 16:00:00,57.72
2/5/2018 16:00:00,55.94
2/6/2018 16:00:00,55.94
2/7/2018 16:00:00,55.63
2/8/2018 16:00:00,53.24
2/9/2018 16:00:00,52.02
2/12/2018 16:00:00,53.41
2/13/2018 16:00:00,53.32
2/14/2018 16:00:00,55.51
2/15/2018 16:00:00,54.54
2/16/2018 16:00:00,54.65
2/20/2018 16:00:00,54.84
2/21/2018 16:00:00,53.75
2/22/2018 16:00:00,54.91
2/23/2018 16:00:00,57.05
2/26/2018 16:00:00,56.59
2/27/2018 16:00:00,55.83
2/28/2018 16:00:00,54.31
3/1/2018 16:00:00,53.88
3/2/2018 16:00:00,54.06
3/5/2018 16:00:00,53.99
3/6/2018 16:00:00,54.06
3/7/2018 16:00:00,54.07
3/8/2018 16:00:00,53.57
3/9/2018 16:00:00,55.06
3/12/2018 16:00:00,54.74
3/13/2018 16:00:00,53.96
3/14/2018 16:00:00,53.96
3/15/2018 16:00:00,54.03
3/16/2018 16:00:00,54.93
3/19/2018 16:00:00,53.57
3/20/2018 16:00:00,54.7
3/21/2018 16:00:00,57.04
3/22/2018 16:00:00,56.5
3/23/2018 16:00:00,57.74
3/26/2018 16:00:00,59.08
3/27/2018 16:00:00,59.14
3/28/2018 16:00:00,58.73
3/29/2018 16:00:00,59.29
4/2/2018 16:00:00,58.09
4/3/2018 16:00:00,60.03
4/4/2018 16:00:00,59.56
4/5/2018 16:00:00,60.46
4/6/2018 16:00:00,59.26
4/9/2018 16:00:00,60.62
4/10/2018 16:00:00,62.34
4/11/2018 16:00:00,63.23
4/12/2018 16:00:00,63.24
4/13/2018 16:00:00,64.9
4/16/2018 16:00:00,65.73
4/17/2018 16:00:00,66.51
4/18/2018 16:00:00,66.42
4/19/2018 16:00:00,66.31
4/20/2018 16:00:00,65.79
4/23/2018 16:00:00,65.48
4/24/2018 16:00:00,65.31
4/25/2018 16:00:00,65.06
4/26/2018 16:00:00,66.97
4/27/2018 16:00:00,64.95
4/30/2018 16:00:00,65.5
5/1/2018 16:00:00,65.71
5/2/2018 16:00:00,65.45
5/3/2018 16:00:00,65.99
5/4/2018 16:00:00,66.86
5/7/2018 16:00:00,66.77
5/8/2018 16:00:00,67.74
5/9/2018 16:00:00,68.7
5/10/2018 16:00:00,69.34
5/11/2018 16:00:00,69.44
5/14/2018 16:00:00,69.59
5/15/2018 16:00:00,70.09
5/16/2018 16:00:00,69.85
5/17/2018 16:00:00,70.66
5/18/2018 16:00:00,70.66
5/21/2018 16:00:00,70.66
5/22/2018 16:00:00,70.13
5/23/2018 16:00:00,69.12
5/24/2018 16:00:00,68.45
5/25/2018 16:00:00,65.47
5/29/2018 16:00:00,65.71
5/30/2018 16:00:00,68.05
5/31/2018 16:00:00,67.39
6/1/2018 16:00:00,68.29
6/4/2018 16:00:00,67.9
6/5/2018 16:00:00,67.56
6/6/2018 16:00:00,67.88
6/7/2018 16:00:00,69.48
6/8/2018 16:00:00,69.43
6/11/2018 16:00:00,70.49
6/12/2018 16:00:00,69.43
6/13/2018 16:00:00,69.62
6/14/2018 16:00:00,68.13
6/15/2018 16:00:00,65.36
6/18/2018 16:00:00,66.6
6/19/2018 16:00:00,66.26
6/20/2018 16:00:00,67.47
6/21/2018 16:00:00,65.11
6/22/2018 16:00:00,67.78
6/25/2018 16:00:00,66.14
6/26/2018 16:00:00,67.34
6/27/2018 16:00:00,68.74
6/28/2018 16:00:00,68.41
6/29/2018 16:00:00,69.62
7/2/2018 16:00:00,68.59
7/3/2018 13:00:00,69.56
7/5/2018 16:00:00,68.93
7/6/2018 16:00:00,69.65
7/9/2018 16:00:00,71
7/10/2018 16:00:00,71.74
7/11/2018 16:00:00,70.05
7/12/2018 16:00:00,71.45
7/13/2018 16:00:00,72
7/16/2018 16:00:00,70.58
7/17/2018 16:00:00,70.28
7/18/2018 16:00:00,70.35
7/19/2018 16:00:00,69.69
7/20/2018 16:00:00,70.01
7/23/2018 16:00:00,69.98
7/24/2018 16:00:00,70.85
7/25/2018 16:00:00,71.51
7/26/2018 16:00:00,71.8
7/27/2018 16:00:00,71.45
7/30/2018 16:00:00,72.27
7/31/2018 16:00:00,72.17
8/1/2018 16:00:00,71.81
8/2/2018 16:00:00,71.56
8/3/2018 16:00:00,71.29
8/6/2018 16:00:00,71.73
8/7/2018 16:00:00,72.9
8/8/2018 16:00:00,71.39
8/9/2018 16:00:00,71.75
8/10/2018 16:00:00,71.94
8/13/2018 16:00:00,71.07
8/14/2018 16:00:00,72.15
8/15/2018 16:00:00,67.82
8/16/2018 16:00:00,69.41
8/17/2018 16:00:00,69.77
8/20/2018 16:00:00,70.52
8/21/2018 16:00:00,70.89
8/22/2018 16:00:00,72
8/23/2018 16:00:00,72.05
8/24/2018 16:00:00,72.61
8/27/2018 16:00:00,72.84
8/28/2018 16:00:00,72.05
8/29/2018 16:00:00,73.54
8/30/2018 16:00:00,73.56
8/31/2018 16:00:00,73.43
9/4/2018 16:00:00,73.11
9/5/2018 16:00:00,73
9/6/2018 16:00:00,70.54
9/7/2018 16:00:00,70.22
9/10/2018 16:00:00,71.15
9/11/2018 16:00:00,71.47
9/12/2018 16:00:00,71.97
9/13/2018 16:00:00,72.55
9/14/2018 16:00:00,73.5
9/17/2018 16:00:00,74.24
9/18/2018 16:00:00,75.04
9/19/2018 16:00:00,75.53
9/20/2018 16:00:00,75.36
9/21/2018 16:00:00,76.28
9/24/2018 16:00:00,77.06
9/25/2018 16:00:00,78.11
9/26/2018 16:00:00,77.28
9/27/2018 16:00:00,77.52
9/28/2018 16:00:00,77.4
10/1/2018 16:00:00,79.89
10/2/2018 16:00:00,78.28
10/3/2018 16:00:00,78.57
10/4/2018 16:00:00,78.28
10/5/2018 16:00:00,78.39
